xcorr,deltacn,sprank,ions,calc_neutral_pep_mass,label
1.087,0.027,164,2807,1671.8712,1
1.706,0.038,2,2092,2512.0318,1
1.222,0.09,45,834,2000.2365,1
1.749,0.009,8,1696,3005.3581,1
1.827,0.095,40,1568,2119.4057,1
2.054,0.03,30,16108,3328.7937,1
1.637,0.148,4,934,2123.3995,1
1.786,0.068,58,1496,2849.1558,1
1.307,0.003,59,740,2375.7563,1
1.112,0.016,215,2605,1697.0143,1
2.599,0.304,26,18132,3600.9475,1
1.401,0.024,8,836,2225.4896,1
1.834,0.123,454,12104,3174.523,1
1.232,0.001,268,738,2210.4753,1
1.569,0.027,12,19104,2763.3201,1
1.363,0.083,23,742,2295.749,1
2.263,0.178,24,18120,3219.7319,1
0.813,0.151,6,805,458.5156,1
1.946,0.101,1,20100,2851.2175,1
1.514,0.047,138,15104,2942.325,1
1.362,0.033,8,836,2187.528,1
1.09,0.143,16,2008,1222.3611,1
0.831,0.116,13,1205,841.9812,1
2.141,0.146,4,2276,2269.7687,1
0.721,0.066,3,1006,724.8589,1
0.265,0.091,43,401,367.4026,1
1.091,0.111,7,1007,775.8174,1
1.891,0.211,4,2209,1460.5176,1
0.833,0.058,66,1406,875.1198,1
0.26,0.011,41,401,367.4026,1
0.285,0.176,53,401,367.4026,1
0.524,0.079,30,602,419.4449,1
0.782,0.005,49,602,396.4038,1
0.787,0.124,10,1606,846.9365,1
0.65,0.031,15,603,462.6056,1
1.797,0.085,339,12112,3425.0752,1
1.518,0.323,20,844,2485.922,1
3.568,0.569,1,3296,2805.305,1
3.684,0.514,1,2796,3067.5809,1
4.631,0.496,1,27116,3446.0911,1
0.243,0.003,30,402,367.4026,1
0.708,0.022,37,2007,1245.4417,1
2.585,0.337,1,34112,3289.9036,1
1.447,0.011,22,1784,2563.8968,1
1.093,0.017,58,1806,1150.3873,1
0.496,0.008,10,403,479.4565,1
2.036,0.278,7,1752,1604.7003,1
1.107,0.186,3,1808,1193.3039,1
1.13,0.01,2,1809,1113.3202,1
0.896,0.205,3,1005,572.7032,1
1.418,0.055,14,1040,1144.2568,1
0.957,0.125,2,1344,1225.3648,1
0.821,0.036,1,1208,756.7802,1
1.227,0.023,2,2209,1432.442,1
0.529,0.137,21,804,529.5914,1
1.711,0.311,2,1652,1469.6586,1
1.702,0.105,14,17108,3216.4711,1
0.535,0.182,4,804,515.5645,1
0.237,0.029,35,401,367.4026,1
0.452,0.046,8,402,385.4821,1
0.456,0.403,2,802,463.4888,1
1.569,0.165,1,1628,919.0025,1
0.235,0.015,30,401,367.4026,1
0.243,0.003,11,401,367.4026,1
0.243,0.003,43,401,367.4026,1
0.243,0.003,13,401,367.4026,1
0.597,0.161,9,1404,948.983,1
0.346,0.039,4,602,404.421,1
0.238,0.026,5,402,367.4026,1
0.802,0.041,5,804,447.446,1
1.135,0.181,11,1606,846.9365,1
1.055,0.189,65,952,1484.6973,1
1.459,0.042,3,1428,919.0025,1
0.243,0.003,16,402,367.4026,1
0.243,0.003,62,401,367.4026,1
0.243,0.003,12,402,367.4026,1
0.71,0.016,19,603,358.3953,1
0.916,0.008,4,1606,846.9365,1
0.44,0.1,4,403,367.4026,1
0.243,0.003,34,401,367.4026,1
0.887,0.045,8,1607,846.9365,1
0.821,0.242,1,805,447.446,1
1.142,0.051,93,1240,1284.4729,1
1.12,0.145,5,1607,846.9365,1
1.426,0.017,1,1428,919.0025,1
0.855,0.031,158,1604,1005.1363,1
1.432,0.159,4,1132,1088.2725,1
0.568,0.002,10,1005,731.7582,1
0.831,0.134,1,1608,846.9365,1
1.254,0.041,18,2810,945.0898,1
0.807,0.048,24,1206,778.9042,1
1.569,0.053,4,1652,1469.6586,1
1.16,0.087,5,1406,920.8455,1
1.216,0.01,17,1548,1434.489,1
1.51,0.167,6,2811,941.0959,1
1.083,0.055,17,2811,945.0898,1
1.041,0.067,31,1352,1469.6586,1
0.836,0.114,43,804,638.6757,1
1.034,0.078,1,1808,975.9653,1
1.05,0.289,8,1606,846.9365,1
1.22,0.095,6,2412,1215.3726,1
1.01,0.136,6,1808,975.9653,1
0.97,0.005,27,1644,1329.4331,1
1.678,0.189,1,1952,1364.3428,1
1.356,0.155,18,1240,1384.5553,1
1.393,0.082,4,1436,1127.347,1
1.175,0.065,17,1240,1384.5553,1
1.18,0.043,2,1648,1602.7308,1
1.025,0.19,16,1006,731.8534,1
1.203,0.017,1,1611,941.0556,1
1.485,0.057,38,1444,1525.7677,1
1.063,0.134,181,1406,970.0502,1
1.041,0.081,46,2008,1131.2981,1
1.141,0.025,2,1536,1097.243,1
1.012,0.044,55,1206,771.8693,1
1.264,0.06,10,2812,919.0025,1
1.191,0.022,33,2007,1131.2981,1
1.341,0.06,5,1007,690.752,1
1.059,0.081,10,1336,1097.243,1
1.24,0.253,5,1207,771.8693,1
1.477,0.059,163,2007,1232.2671,1
0.958,0.023,50,1206,799.8827,1
0.992,0.002,77,1808,1113.2424,1
0.667,0.138,94,1004,633.7031,1
1.114,0.065,10,2009,1219.4068,1
1.631,0.11,5,1560,1829.2347,1
1.235,0.025,102,1144,1342.5993,1
1.57,0.17,4,2209,1342.5156,1
1.011,0.009,13,1410,886.9579,1
2.161,0.222,3,1872,1984.2184,1
1.193,0.044,9,2009,1213.4808,1
1.52,0.163,2,2410,1476.6067,1
1.503,0.136,3,1968,1868.1854,1
0.911,0.175,27,1406,789.8846,1
1.185,0.076,1,2411,1476.6067,1
1.156,0.157,59,2408,1599.9401,1
1.084,0.063,4,1436,1107.2874,1
1.234,0.074,58,1807,1207.4201,1
1.28,0.035,120,1348,1397.6324,1
1.374,0.084,2,2010,1284.5163,1
1.329,0.064,16,2408,1476.6067,1
1.232,0.014,2,2409,1476.6067,1
1.189,0.003,129,1406,928.0508,1
2.495,0.365,1,2136,1232.4948,1
1.371,0.07,11,2610,1286.4948,1
1.264,0.103,6,2409,1476.6067,1
3.069,0.458,1,2236,1232.4948,1
1.055,0.007,104,2606,1694.0935,1
1.947,0.149,22,2409,1478.5334,1
1.961,0.199,1,1318,1232.4948,1
1.598,0.041,80,1452,1604.7003,1
1.181,0.143,1,2411,1476.6067,1
1.73,0.069,4,2072,2192.3678,1
1.001,0.025,94,2007,1222.3611,1
2.869,0.393,1,2236,1232.4948,1
1.351,0.278,49,2407,1488.5743,1
1.888,0.082,2,2411,1478.5334,1
2.434,0.296,1,1418,1232.4948,1
1.79,0.028,86,1576,2344.4393,1
1.656,0.149,2,2411,1528.6849,1
0.827,0.091,68,1004,731.8534,1
1.289,0.06,9,2008,1285.4296,1
1.689,0.083,91,1580,2557.8049,1
1.238,0.028,27,1340,1365.5948,1
0.977,0.058,14,1007,658.7562,1
1.329,0.003,134,1364,1857.0484,1
1.513,0.007,2,1856,1757.8773,1
0.987,0.033,14,1232,984.0836,1
1.751,0.1,2,1860,1830.1791,1
1.263,0.018,436,2205,1405.4474,1
1.121,0.041,1,2410,1399.6482,1
1.417,0.196,1,2412,1430.6647,1
1.02,0.134,132,2807,1629.7881,1
1.961,0.015,6,1660,1890.1359,1
1.675,0.106,4,1672,2223.6843,1
2.385,0.355,1,1624,1430.6647,1
1.374,0.121,93,832,1626.8308,1
1.314,0.107,54,2807,1678.9618,1
2.044,0.184,6,1888,2291.5004,1
1.306,0.034,61,1240,1360.6688,1
1.045,0.069,201,1292,2702.2713,1
1.91,0.035,2,1964,1935.2078,1
1.083,0.089,1,2409,1403.5554,1
1.215,0.085,140,1807,858.9909,1
1.829,0.217,1,2388,2291.5004,1
1.339,0.013,439,2605,1603.799,1
1.666,0.002,62,1568,2173.4323,1
2.095,0.405,1,1322,1389.6764,1
1.493,0.051,14,1592,2902.3652,1
2.267,0.444,1,1812,1161.4284,1
1.135,0.059,6,2807,1884.0912,1
1.874,0.085,355,1292,2654.1579,1
2.046,0.257,1,1426,1515.777,1
2.093,0.447,1,1422,1389.6764,1
0.794,0.16,8,1406,826.9517,1
1.837,0.009,94,14100,2971.1931,1
1.197,0.088,132,2605,1692.778,1
3.266,0.601,1,1822,1389.6764,1
2.972,0.509,1,1618,1161.4284,1
1.245,0.016,5,3008,1943.1437,1
1.463,0.096,28,15104,3188.6835,1
1.273,0.058,2,3010,1835.1404,1
1.012,0.002,43,2207,1343.5407,1
1.791,0.125,15,18100,2919.2878,1
1.923,0.017,1,1326,1515.777,1
1.065,0.036,249,2606,1565.759,1
1.148,0.025,18,2608,1565.8023,1
1.24,0.031,403,2804,1770.9658,1
1.662,0.01,498,1280,2395.6544,1
1.571,0.21,1,2809,1804.9775,1
1.332,0.103,14,2608,1723.9529,1
1.408,0.016,98,1668,2118.3282,1
3.884,0.506,1,2592,2725.28,1
1.458,0.083,105,1568,1997.2822,1
1.546,0.259,2,2811,1678.9618,1
1.021,0.014,19,3008,1839.8932,1
1.974,0.07,1,21104,2829.2583,1
1.492,0.135,29,2407,1622.8844,1
1.155,0.002,1,2809,1687.8332,1
5.447,0.636,1,30108,3081.6588,1
1.662,0.044,134,1484,2674.175,1
1.273,0.015,18,3008,1721.975,1
1.23,0.097,105,732,1935.2078,1
1.058,0.136,31,2408,1397.6324,1
2.141,0.191,39,1388,2738.0493,1
2.264,0.195,5,1884,2675.1355,1
1.687,0.134,39,1572,2304.7541,1
2.083,0.074,165,1488,2648.8664,1
1.231,0.007,4,934,1796.0604,1
1.066,0.154,71,2407,1432.6806,1
1.536,0.025,18,934,2002.212,1
1.505,0.248,4,2609,1686.0336,1
1.016,0.049,22,2807,1793.8675,1
1.851,0.115,14,1896,2927.1802,1
1.426,0.155,460,634,1970.2566,1
1.172,0.017,3,2809,1674.9989,1
2.366,0.119,1,21100,3042.4542,1
3.014,0.264,3,2284,2604.1552,1
1.116,0.065,7,832,1872.063,1
2.227,0.019,19,18112,3299.9202,1
1.387,0.128,14,1038,1900.0764,1
1.748,0.037,1,932,1994.1052,1
5.94,0.572,1,41100,3042.4542,1
1.601,0.033,10,1688,2750.1432,1
1.085,0.072,39,832,1879.0111,1
1.353,0.053,420,536,2131.2847,1
1.953,0.144,19,1776,2185.4601,1
3.696,0.479,1,27100,3042.4542,1
2.541,0.272,1,2284,2604.1552,1
1.651,0.016,101,1572,2266.6316,1
1.712,0.075,38,1588,2708.1059,1
1.264,0.039,24,1876,2295.6592,1
5.636,0.613,1,35100,3042.4542,1
1.737,0.01,10,18112,3159.4818,1
1.211,0.185,11,936,1830.9701,1
2.193,0.353,1,1634,1956.2849,1
1.839,0.068,91,15100,2937.4829,1
1.433,0.007,35,3007,1929.2159,1
1.588,0.141,120,1484,2529.6219,1
1.643,0,221,1488,2699.9625,1
2.28,0.097,4,22120,3545.9145,1
1.149,0.024,135,2806,1849.3366,1
1.45,0.027,22,1792,2785.1646,1
1.335,0.031,76,634,2117.3494,1
1.356,0.055,405,634,1938.2494,1
1.191,0.07,317,3005,1777.9494,1
1.35,0.045,5,2809,1807.0397,1
2.735,0.423,4,1038,2185.4774,1
1.871,0.031,8,18100,2884.2799,1
1.199,0.011,65,836,1936.1034,1
1.799,0.121,68,1392,3022.502,1
1.413,0.096,57,840,2078.261,1
1.937,0.01,65,1688,2802.2623,1
1.414,0.132,314,3006,1816.989,1
1.249,0.165,127,636,2193.4821,1
1.124,0.107,3,1034,2119.2756,1
1.222,0.1,2,1132,1824.1455,1
2.126,0.025,19,1896,2826.1683,1
1.281,0.071,122,1584,2568.0643,1
1.462,0.018,36,836,2266.5978,1
2.266,0.215,215,13100,2646.8974,1
2.065,0.152,62,1592,2543.9587,1
1.772,0.042,128,1496,2941.3984,1
2.189,0.222,75,16100,2870.0386,1
2.354,0.211,78,16108,3326.7133,1
1.682,0.012,35,16112,3354.6749,1
1.175,0.053,1,1032,2037.3598,1
1.246,0.005,251,3005,1915.2658,1
1.158,0.021,63,732,1931.1362,1
2.194,0.19,9,18100,2989.3324,1
1.378,0.012,260,1488,2263.487,1
1.311,0.088,32,3008,1914.0648,1
1.438,0.183,385,2805,1842.2173,1
1.302,0.144,12,832,2108.4211,1
1.221,0.057,6,938,2243.5417,1
6.304,0.664,1,41124,3823.4935,1
1.813,0.253,1,2611,1729.0579,1
1.217,0.144,57,634,2155.6549,1
1.202,0.11,1,17124,3743.1471,1
1.754,0.002,3,1688,2756.2438,1
1.303,0.062,32,734,2285.6767,1
2.471,0.362,12,18108,3424.003,1
2.48,0.204,10,17100,3156.6536,1
1.747,0.181,3,2810,1866.1075,1
1.251,0.004,5,834,2151.4667,1
2.26,0.222,1,20108,3133.5523,1
1.655,0.038,179,12112,3337.6878,1
2.213,0.179,103,17112,2968.2737,1
4.717,0.557,1,29108,3424.003,1
4.312,0.637,1,1728,1842.2173,1
1.042,0.036,31,632,2008.432,1
1.698,0.202,2,2611,1712.961,1
1.899,0.117,7,1692,2747.9989,1
0.762,0.174,3,605,461.4295,1
1.691,0.089,78,738,2168.4729,1
1.8,0.073,149,15112,3351.755,1
1.693,0.216,1,2611,1729.0579,1
1.572,0.045,201,734,1995.4926,1
3.672,0.637,1,1828,1842.2173,1
1.855,0.134,12,18100,3150.6399,1
1.368,0.121,68,2806,1834.0779,1
1.402,0.099,213,638,2173.4515,1
1.498,0.058,2,1036,2165.7039,1
1.789,0.047,7,1756,1661.9628,1
1.248,0.011,8,1232,962.0655,1
1.502,0.08,72,16100,3005.3748,1
1.226,0.04,78,2806,1696.9646,1
1.535,0.015,249,1248,1483.6849,1
2.365,0.068,3,24104,2996.2806,1
1.363,0.103,51,832,1768.041,1
1.148,0.094,65,2006,1160.2499,1
1.043,0.059,2,1811,1147.2634,1
1.404,0.25,1,3011,1681.8817,1
1.347,0.151,30,1036,1351.5748,1
0.662,0.004,44,1004,763.8492,1
1.052,0.062,315,836,1149.2664,1
1.527,0.063,33,1796,2637.0442,1
1.157,0.008,94,2406,1676.9395,1
0.738,0.039,84,602,420.377,1
1.179,0.059,276,1488,2554.7692,1
1.161,0.034,4,2811,1436.6256,1
2.796,0.55,1,1430,1942.1415,1
1.294,0.061,234,1392,2523.0556,1
2.011,0.233,5,19100,2971.2359,1
1.884,0.146,2,18100,2894.2868,1
0.981,0.056,5,1244,1468.586,1
0.985,0.092,2,1407,871.9896,1
0.893,0.007,5,1006,749.909,1
1.321,0.073,1,1236,1351.5748,1
0.726,0.083,1,806,317.3024,1
0.564,0.02,88,1203,726.8314,1
0.6,0.103,41,802,467.4796,1
1.026,0.209,4,1007,641.7691,1
0.931,0.199,1,806,492.5481,1
1.058,0.063,6,805,420.3893,1
0.947,0.064,28,1248,1434.5694,1
0.646,0,18,1006,698.8614,1
0.909,0.13,15,1205,849.8957,1
0.997,0.144,177,1606,947.0105,1
0.973,0.007,14,1807,1037.0582,1
1.239,0.083,12,1244,1399.6073,1
0.729,0.13,8,803,508.5351,1
0.922,0.123,7,1006,641.7691,1
0.509,0.047,2,604,328.369,1
0.604,0.001,25,603,374.3947,1
1.347,0.177,1,1636,1181.3978,1
0.686,0.018,17,1005,721.8089,1
1.359,0.047,1,1844,1327.5473,1
1.004,0.1,24,1206,717.818,1
1.187,0.049,23,1036,1135.107,1
0.831,0.124,3,1207,849.8957,1
0.467,0.078,5,803,593.6348,1
1.108,0.018,2,1856,1666.8028,1
1.157,0.145,133,3007,1707.7746,1
1.653,0.073,27,1588,2484.743,1
2.381,0.182,499,13112,3049.4284,1
1.412,0.122,14,3008,1914.322,1
0.979,0.211,1,807,600.6732,1
1.038,0.027,124,1606,1175.3531,1
1.288,0.081,94,1464,1760.8761,1
1.767,0.01,4,18116,3134.3332,1
1.31,0.049,19,1660,1828.1852,1
1.406,0.167,2,1032,1876.2701,1
0.657,0.048,3,1207,645.7111,1
1.616,0.098,5,1968,1964.2065,1
1.197,0.064,207,1244,1461.5915,1
0.885,0.034,2,805,516.5956,1
0.75,0.226,5,1606,1071.1552,1
1.68,0.053,74,17104,2727.0566,1
0.791,0.021,13,1606,936.036,1
1.061,0.095,39,732,1815.9214,1
1.736,0.078,265,1296,3012.2025,1
1.484,0.096,12,1656,1523.7502,1
1.027,0.054,4,1608,1127.2194,1
1.571,0.278,5,1344,1381.468,1
1.377,0.095,24,1460,1729.7846,1
1.925,0.217,4,2172,1890.9942,1
1.374,0.143,20,2209,1321.404,1
1.373,0.01,25,1572,2154.412,1
0.454,0.002,1,403,379.4136,1
0.733,0.152,66,602,430.4588,1
0.553,0.094,3,604,442.5596,1
0.991,0.213,1,1808,1051.1216,1
1.054,0.137,2,1809,1093.2053,1
0.558,0.016,24,1205,745.8314,1
1.411,0.067,218,1360,1763.886,1
1.047,0.132,60,836,1186.3709,1
1.154,0.074,45,1244,1356.5883,1
0.71,0.005,3,1407,959.0673,1
1.435,0.022,1,1956,1820.0349,1
0.407,0.038,1,402,311.3415,1
1.213,0.047,24,1676,2044.1928,1
1.406,0.043,125,1876,2015.1798,1
0.905,0.077,3,2408,1450.7447,1
1.139,0.037,4,1568,2176.463,1
0.958,0.092,3,1608,1108.0503,1
1.161,0.052,1,2064,1784.9593,1
0.72,0.052,12,1606,1014.1497,1
1.477,0.235,13,1340,1295.307,1
2.006,0.203,24,1788,2603.0201,1
0.94,0.19,1,1808,1228.3703,1
1.121,0.015,6,2209,1218.3392,1
1.119,0.025,70,1144,1496.6959,1
0.692,0.169,43,1005,574.6323,1
1.08,0.071,9,1652,1477.5505,1
1.21,0.148,2,2408,1317.5207,1
1.105,0.085,63,1360,1797.063,1
1.421,0.047,7,1972,2063.4307,1
1.165,0.152,19,2007,1290.3929,1
0.923,0.202,49,2207,1236.2555,1
1.643,0.101,3,2068,1842.1638,1
0.797,0.013,30,1607,920.0306,1
1.446,0.06,2,1972,2322.5218,1
0.838,0.057,16,944,1277.4869,1
1.022,0.045,54,2407,1441.7094,1
1.666,0.185,114,1672,2158.5754,1
1.442,0.015,7,1884,2432.6757,1
0.954,0.261,2,604,502.5248,1
0.854,0.021,102,2007,1078.231,1
0.791,0.132,1,806,621.7319,1
1.151,0.073,5,2010,1223.3459,1
0.615,0.011,6,604,398.4197,1
0.895,0.08,7,1607,1082.0217,1
1.287,0.07,8,1664,2090.3729,1
1.376,0.141,88,1364,2116.2798,1
1.363,0.028,4,1876,2214.5065,1
1.303,0.009,57,736,1882.1045,1
0.246,0,4,1401,997.1595,1
0.436,0.04,5,603,419.4449,1
0.254,0,20,601,445.5198,1
0.506,0.012,5,604,328.369,1
0.888,0.068,85,740,1327.3788,1
0.531,0.034,4,402,334.2866,1
1.154,0.024,4,806,420.3893,1
0.484,0.062,5,603,410.4277,1
0.768,0.212,14,603,361.3989,1
0.459,0.155,16,1204,681.7471,1
0.498,0.11,1,603,374.3947,1
0.797,0.176,13,1405,883.0996,1
0.852,0.018,29,940,1327.3788,1
0.55,0.016,3,402,362.3861,1
0.411,0.099,1,603,380.4014,1
1.328,0.074,2,1344,1399.4964,1
0.333,0.089,6,602,419.3922,1
0.404,0.005,24,1203,681.7471,1
0.422,0.04,2,602,405.418,1
0.439,0.021,17,1202,907.9793,1
0.429,0.003,6,802,433.4191,1
0.395,0.017,100,1202,842.0495,1
0.615,0.002,3,602,539.5432,1
0.58,0.055,3,804,317.3024,1
0.459,0.253,20,2602,1331.4918,1
0.428,0.069,38,802,486.526,1
0.901,0.107,6,804,501.5376,1
0.246,0.007,2,1002,680.7564,1
0.591,0.12,6,1203,788.8131,1
0.682,0.061,32,1205,790.9152,1
1.3,0.025,2,1536,1193.3226,1
0.965,0.129,9,1407,883.0996,1
0.832,0.212,2,604,429.5204,1
0.492,0.08,22,602,378.3831,1
1.148,0.092,4,1248,1507.6605,1
1.137,0.018,6,1408,837.8852,1
0.813,0.001,1,1207,863.9725,1
0.963,0.06,2,1648,1464.3424,1
0.808,0.038,78,804,529.6348,1
0.922,0.101,57,740,1442.6348,1
0.938,0.02,1,1207,837.0734,1
0.783,0.011,38,1205,778.8638,1
0.864,0.041,11,1160,1818.2548,1
1.258,0.255,2,1407,905.0648,1
0.608,0.049,17,1204,639.5743,1
1.39,0.054,65,932,972.107,1
0.53,0.071,5,403,394.4313,1
1.433,0.11,12,1352,1434.5762,1
0.853,0.097,8,1206,806.8712,1
1.287,0.204,96,940,1226.2279,1
1.048,0.006,4,1344,1354.6989,1
0.668,0.01,2,805,516.5956,1
0.668,0.068,29,1204,849.8957,1
0.653,0,115,1003,644.7264,1
1.074,0.129,1,1409,976.0544,1
0.574,0.013,6,804,317.3024,1
1.026,0.018,117,1144,1327.5473,1
0.942,0.05,20,1605,1051.2232,1
1.504,0.156,19,1444,1311.4909,1
1.132,0.05,4,804,501.5376,1
0.508,0.102,64,803,534.6288,1
0.8,0.072,25,1205,693.7985,1
1.308,0.028,4,1132,956.1076,1
0.955,0.215,2,1207,778.9072,1
1.273,0.157,155,1148,1314.4767,1
0.807,0.235,1,605,362.3403,1
0.631,0.007,80,1003,644.7264,1
0.824,0.073,3,1409,941.1393,1
0.545,0.02,3,603,535.5646,1
1.38,0.055,2,1644,1257.5424,1
1.458,0.08,3,1752,1422.6421,1
0.852,0.029,54,1406,845.9488,1
0.708,0.022,75,1006,686.7666,1
1.129,0.041,9,1132,1188.3494,1
1.077,0.117,11,2007,1209.319,1
1.134,0.076,5,1410,826.9487,1
1.097,0.075,132,1044,1468.586,1
0.749,0.048,71,804,620.5836,1
0.783,0.031,105,1005,632.7582,1
1.427,0.104,11,1344,1351.482,1
1.385,0.16,1,1648,1511.782,1
1.065,0.061,165,2006,1213.3074,1
1.744,0.053,39,1448,1502.7461,1
0.976,0.172,13,1806,1255.6108,1
0.948,0.045,11,604,418.4912,1
1.045,0.098,5,1407,971.0783,1
0.589,0.226,22,804,607.6715,1
0.61,0.075,33,603,373.4099,1
0.743,0.159,7,1808,1037.0582,1
0.978,0.15,1,1609,908.0196,1
0.874,0.097,6,1207,801.0558,1
1.005,0.02,5,1444,1277.4405,1
1.005,0.085,118,1207,824.9388,1
1.113,0.031,91,1340,1239.6114,1
1.121,0.136,2,1209,769.8968,1
1.34,0.144,1,1328,921.0214,1
1.535,0.065,16,1648,1280.4412,1
1.045,0.015,2,1748,1443.4969,1
0.937,0.174,7,1207,806.8712,1
0.965,0.049,13,1407,860.9604,1
1.256,0.059,4,1852,1289.2909,1
1.22,0.117,66,936,1134.2616,1
0.89,0.124,13,1407,920.0306,1
1.514,0.121,21,1640,1250.3745,1
1.315,0.205,2,2809,958.1289,1
0.666,0.01,27,805,648.7142,1
0.936,0.017,49,2409,901.0276,1
1.589,0.063,1,1744,1326.4758,1
1.785,0.135,2,1744,1308.5009,1
1.304,0.17,2,1964,1824.1224,1
0.853,0.01,241,840,1389.5743,1
1.008,0.068,2,1207,730.8602,1
0.998,0.053,95,1036,1094.0234,1
1.088,0.017,30,1244,1392.5719,1
1.239,0.315,16,1808,1151.242,1
0.616,0.077,171,1004,626.7111,1
0.744,0.025,29,805,613.631,1
1.423,0.161,7,1652,1422.6421,1
0.909,0.022,1,1208,687.7918,1
1.242,0.034,182,1244,1379.6659,1
1.578,0.119,9,1864,1772.9274,1
1.166,0.037,82,1607,1026.2046,1
1.215,0.043,1,1211,715.9501,1
0.866,0.043,33,1405,803.9115,1
1,0.07,20,1808,1033.1681,1
1.613,0.161,16,1644,1371.6408,1
0.416,0,50,602,386.449,1
0.926,0.098,18,1808,1151.242,1
0.959,0.022,27,1006,708.8565,1
1.397,0.219,1,1952,1643.8786,1
1.111,0.018,9,1208,958.0386,1
0.952,0.1,59,1807,1025.0808,1
1.513,0.045,41,1348,1538.8166,1
1.048,0.021,56,1448,1450.6122,1
1.216,0.174,10,1208,728.931,1
0.971,0.105,272,840,1277.6472,1
1.385,0.053,16,1432,958.0801,1
1.241,0.079,19,1440,946.939,1
1.424,0.129,4,2052,1640.8571,1
0.815,0.091,1,1208,790.7856,1
1.167,0.29,2,2009,1220.3073,1
1.252,0.249,24,1807,1151.242,1
1.077,0.038,85,932,1026.2046,1
0.862,0.007,3,2009,1246.4698,1
0.769,0.037,56,1404,883.0996,1
0.711,0.004,1,1408,885.1155,1
0.836,0.034,113,1005,704.7356,1
1.099,0.056,25,1408,771.956,1
1.342,0.092,1,1956,1725.8518,1
1.131,0.06,170,1244,1243.4234,1
1.278,0.022,31,1548,1517.7484,1
0.976,0.035,47,1607,1007.1088,1
1.187,0.029,10,1132,1004.2413,1
1.072,0.293,33,1005,633.8047,1
1.445,0.037,3,1748,1398.493,1
1.496,0.166,12,1807,1091.2298,1
1.316,0.002,173,1264,2120.4541,1
1.536,0.009,88,1352,1456.6598,1
1.389,0.054,8,1648,1339.5174,1
0.804,0.103,1,1610,962.0778,1
1.495,0.284,6,1648,1514.7856,1
0.982,0.05,33,1005,716.8387,1
1.524,0.053,207,1552,1647.892,1
1.101,0.065,1,1809,1003.0955,1
1.537,0.031,5,1656,1883.0478,1
1.062,0.037,12,1007,753.8137,1
1.188,0.058,2,2010,1218.5058,1
1.006,0.074,2,1409,928.0532,1
1.351,0.103,14,1008,655.799,1
1.75,0.057,3,2052,1457.6879,1
1.056,0.05,16,1808,982.1888,1
0.829,0.042,11,1406,891.137,1
0.977,0.028,31,2008,1104.2439,1
1.258,0.156,6,1344,1193.363,1
1.585,0.012,52,1548,1523.8803,1
1.521,0.075,59,1564,1978.3684,1
0.721,0.028,87,804,631.7336,1
1.351,0.026,25,1748,1280.4412,1
1.248,0.056,23,1232,956.1076,1
1.413,0.096,3,1840,1222.4045,1
1.134,0.037,41,1240,1369.587,1
1.628,0.178,7,1652,1641.9464,1
0.971,0.18,17,1607,961.0374,1
1.273,0.136,3,1610,998.1448,1
0.987,0.099,2,1408,937.9435,1
1.749,0.232,5,1964,1826.0831,1
1.06,0.004,29,1207,821.9726,1
1.489,0.074,27,1660,1793.0538,1
1.274,0.088,41,1807,1033.1681,1
1.775,0.134,63,2810,988.1216,1
1.624,0.01,70,1664,1857.9587,1
1.472,0.012,416,1376,2001.1528,1
0.775,0.013,273,1405,876.0889,1
0.938,0.017,19,1807,1091.2298,1
1.45,0.102,15,1232,958.0801,1
1.137,0.057,1,1409,959.0673,1
1.092,0.005,6,1007,683.8064,1
0.575,0.028,13,804,620.6269,1
1.058,0.048,1,1609,1006.1674,1
0.896,0.039,126,1406,797.9506,1
1.768,0.238,1,1540,1373.5354,1
1.345,0.119,1,1440,946.939,1
1.282,0.164,2,1006,712.8597,1
0.892,0.042,17,1608,940.1082,1
1.337,0.062,9,1432,991.0636,1
0.901,0.053,7,1207,681.7471,1
0.968,0.057,35,1406,1088.2749,1
0.839,0.026,10,1407,794.9499,1
1.193,0.011,1,2611,1507.7508,1
1.059,0.207,3,1608,968.1619,1
1.315,0.022,3,1744,1515.7295,1
1.388,0.119,4,1852,1565.92,1
0.829,0.072,1,1208,864.9976,1
0.963,0.083,11,1006,603.6305,1
1.694,0.044,234,1248,1549.8309,1
1.699,0.183,12,1556,1591.6544,1
1.338,0.197,1,1332,958.0801,1
0.906,0.069,2,1409,740.8149,1
1.132,0.151,27,1207,810.9493,1
1.06,0.251,2,1809,1091.2298,1
1.599,0.077,73,1456,1713.9213,1
2.925,0.381,1,2260,1942.1415,1
1.044,0.152,2,2009,1268.609,1
2,0.103,3,2368,1900.0479,1
0.83,0.172,56,1205,864.9976,1
1.627,0.038,304,832,968.2053,1
1.51,0.047,58,1448,1453.7453,1
1.454,0.073,24,1648,1470.6672,1
0.831,0.061,111,836,1066.1333,1
1.362,0.165,5,2210,1121.2994,1
3.354,0.496,1,1824,1540.6692,1
1.188,0.098,19,1407,923.9787,1
1.696,0.144,26,1764,1824.1224,1
1.603,0.212,1,1952,1639.9217,1
1.147,0.116,30,1236,1051.1216,1
1.124,0.064,6,1408,929.1307,1
1.109,0.015,203,1452,1419.6011,1
3.223,0.475,1,2360,1942.1415,1
1.949,0.025,19,1876,2031.3038,1
1.223,0.2,27,2006,1406.531,1
