xcorr,deltacn,sprank,ions,calc_neutral_pep_mass,label
0.858,0.017,28,603,461.4325,0
0.569,0.136,18,603,400.4759,0
1.377,0.371,18,832,1883.1653,0
0.594,0.143,22,401,301.3434,0
0.645,0.134,16,402,302.3311,0
0.935,0.153,11,2009,1126.1858,0
1.082,0.248,1,1409,808.8437,0
0.623,0.068,58,602,460.5285,0
1.16,0.105,64,1380,2412.7247,0
0.511,0.082,48,602,377.355,0
0.852,0.25,1,1007,674.8108,0
1.079,0.051,136,1348,1565.926,0
0,0,1,402,350.3386,0
0.958,0.005,187,2206,1275.3788,0
0.974,0.033,2,1809,1185.3892,0
1.427,0.042,2,1756,1716.8224,0
1.29,0.043,15,1456,1522.586,0
1.184,0.016,2,1868,2132.4044,0
1.489,0.029,11,1764,1986.1717,0
1.707,0.173,2,1964,1931.2812,0
0.925,0.046,15,804,473.5706,0
1.479,0.065,20,1544,1381.6384,0
0.532,0.011,26,803,501.6244,0
1.232,0.191,2,2209,1394.5444,0
0.804,0.023,20,1005,632.6256,0
0.873,0.082,35,2207,1365.6025,0
0.596,0.027,41,1004,723.886,0
0.237,0.001,8,402,427.501,0
0.912,0.004,48,1606,982.068,0
1.365,0.131,13,1444,1470.6048,0
1.452,0.104,55,1548,1581.7893,0
1.704,0.005,2,1968,2202.6,0
0.558,0.013,2,1006,709.7979,0
1.025,0.113,21,1606,1128.2042,0
0.356,0.014,16,401,327.4246,0
0.655,0.233,36,1004,684.7074,0
0.847,0.304,1,403,341.3678,0
0.73,0.211,5,603,462.5468,0
0.348,0.048,7,402,314.3855,0
0.714,0.07,40,1805,1037.2248,0
1.379,0.152,43,1244,1439.5884,0
0.836,0.167,14,403,333.3422,0
0.887,0.056,46,3008,1504.5432,0
0.476,0.059,1,604,363.3374,0
0.526,0.103,1,403,305.3318,0
1.105,0.085,2,2211,1365.6769,0
0.501,0.048,28,602,302.3311,0
1.441,0.042,108,740,2291.5372,0
1.205,0.075,2,2609,1692.7594,0
0.996,0.104,2,2410,1345.6024,0
1.66,0.072,75,1592,2730.0039,0
0.379,0.063,7,401,303.3592,0
0.704,0.039,6,403,361.3526,0
0.338,0.2,6,403,319.3586,0
0.49,0.132,1,403,394.4313,0
0.897,0.073,28,1405,876.0208,0
0.41,0.245,6,402,305.245,0
0.424,0.05,14,402,330.3849,0
0.792,0.282,4,404,347.369,0
0.242,0,57,601,460.5285,0
0.473,0.054,9,603,370.4496,0
0.358,0,8,402,392.4558,0
0.644,0.149,8,603,436.5089,0
0.612,0.141,110,1203,761.892,0
0.346,0.006,6,602,464.5347,0
0.43,0.079,15,402,339.3489,0
0.491,0.015,3,603,328.369,0
1.212,0.114,2,1208,771.959,0
0.522,0.19,6,803,622.7227,0
0.503,0.115,8,402,367.3593,0
0.45,0.082,1,604,346.3409,0
0.377,0.007,8,403,303.3159,0
0.519,0.035,16,602,535.5548,0
0.687,0.01,5,403,335.3147,0
0.476,0.014,1,403,303.3159,0
0.328,0.07,20,602,402.4484,0
0.33,0.117,24,401,337.3764,0
0.45,0.049,8,403,319.3153,0
0.585,0.031,3,604,328.369,0
0.595,0.119,8,1003,612.6378,0
0.478,0.049,4,403,392.4558,0
0.543,0.045,28,602,535.5548,0
0.526,0.018,8,803,431.49,0
0.429,0.033,1,402,339.3489,0
0.935,0.093,84,536,1208.4418,0
0.831,0.148,3,1004,612.6378,0
0.646,0.025,24,802,534.5242,0
0.346,0.056,9,402,301.3,0
0.438,0.012,8,802,486.526,0
0.357,0.162,5,402,301.3434,0
0.497,0.109,4,803,549.5413,0
0.44,0.136,6,402,369.3752,0
0.537,0.178,2,603,502.5712,0
1.081,0.096,45,804,485.5382,0
0.44,0.018,67,1602,979.1163,0
0.436,0.016,2,403,327.4246,0
0.691,0.359,1,404,321.377,0
0,0,1,601,531.5724,0
0.753,0.23,10,603,408.4552,0
0.565,0,9,1003,612.6378,0
0.741,0.104,3,603,500.5523,0
0.676,0.129,8,604,332.3574,0
0.791,0.37,6,803,622.7227,0
0.533,0.031,143,436,1184.3147,0
0.602,0.011,1,403,305.2884,0
0.46,0.071,39,402,363.4576,0
0.457,0.092,71,1203,683.6733,0
0.437,0.117,9,402,319.4198,0
0.466,0.008,10,802,589.6933,0
1.243,0.018,10,1340,1304.4222,0
0.672,0.051,20,805,461.4729,0
1.128,0.094,74,1040,1130.2664,0
1.203,0.233,13,1244,1276.4094,0
0.727,0.005,42,1605,949.1155,0
0.516,0.139,25,402,345.4399,0
0.45,0.007,2,603,412.5303,0
1.023,0.039,10,804,461.4729,0
0.433,0.128,15,602,336.3024,0
0.644,0.022,42,603,535.5548,0
0.735,0.264,7,402,317.3861,0
0.595,0.114,7,403,329.3971,0
0.575,0.005,2,603,387.3934,0
0.815,0.009,2,805,418.4508,0
0.396,0.201,5,403,315.3702,0
0.51,0.021,14,402,390.4467,0
0.79,0.033,2,604,469.6256,0
0.992,0.28,1,604,452.5113,0
0.805,0.011,8,805,461.4729,0
0.878,0.168,3,1207,726.8314,0
0.569,0.097,5,402,355.3483,0
0.805,0.092,2,1205,607.6647,0
1.09,0.111,19,1144,1276.4094,0
0.747,0.007,2,604,402.4918,0
1.03,0.061,95,732,962.0655,0
0.82,0.115,11,1206,884.0434,0
1.338,0.009,3,1336,937.0612,0
0.597,0.021,3,403,392.4991,0
0.502,0.005,1,403,315.3702,0
0.601,0.141,8,604,330.3849,0
0.916,0.099,47,1605,974.98,0
1.249,0.014,2,1132,1053.0669,0
0.777,0.046,61,1204,810.9523,0
0.568,0.023,1,403,335.4038,0
1.291,0.063,1,1444,1276.4094,0
0.887,0.185,6,604,448.5205,0
0.854,0.01,7,605,460.4881,0
0.856,0.049,5,605,420.377,0
0.503,0.109,6,402,329.3971,0
1.022,0.009,6,1606,955.0764,0
0.741,0.016,12,603,430.5022,0
0.735,0.149,32,1405,812.7888,0
1.172,0.033,7,1136,1138.2402,0
0.339,0.199,1,403,395.4564,0
0.432,0.133,1,404,381.3862,0
0.654,0.018,1,403,303.3592,0
0.698,0.066,1,604,344.4118,0
0.752,0.043,10,403,330.3415,0
0.527,0.078,45,803,539.5865,0
1.24,0.005,2,1432,919.9011,0
0.454,0.157,6,402,326.3531,0
1.388,0.084,133,2808,901.1149,0
0.858,0.054,39,1004,629.7117,0
0.716,0.06,1,605,464.5627,0
0.76,0.015,7,1205,811.8474,0
0.663,0.014,36,1405,803.8681,0
0.601,0.07,21,803,551.6409,0
0.86,0.055,1,605,500.5523,0
0.881,0.041,42,1205,807.9457,0
1.225,0.019,2,1208,671.7924,0
0.363,0.027,17,401,337.3764,0
0.462,0.018,3,403,304.3036,0
0.964,0.023,68,1205,770.887,0
0.462,0.019,21,602,328.369,0
1.332,0.126,13,1236,937.0612,0
1.09,0.12,33,1056,1776.1528,0
0.56,0.07,19,1005,679.8613,0
1.079,0.027,29,1032,1175.3531,0
0.435,0.107,38,401,339.3489,0
1.504,0.127,2,1340,1238.4069,0
0.966,0.031,13,1448,1560.7369,0
0.868,0.179,31,1606,959.1082,0
0.712,0.191,1,403,317.3861,0
0.662,0.021,3,604,389.4093,0
1.198,0.074,86,1348,1366.5703,0
0.875,0.058,42,1404,775.771,0
1.408,0.125,94,840,1169.2139,0
0.497,0.199,27,402,379.3368,0
1.312,0.062,17,1136,1224.3361,0
0.937,0.05,3,1244,1204.3892,0
1.113,0.056,15,1132,1010.0288,0
0.866,0.027,104,804,668.7044,0
0.635,0.032,4,604,330.3849,0
1.336,0.011,162,1044,1307.4234,0
1.24,0.042,1,1008,715.8485,0
1.427,0.12,3,1240,1175.3477,0
0.43,0.182,3,402,339.3489,0
1.008,0.002,1,1236,937.0612,0
1.206,0.054,176,1036,1125.3372,0
1.091,0.076,45,944,1446.5191,0
0.945,0.024,3,1207,785.8986,0
0.844,0.046,30,1607,907.0349,0
1.03,0.006,101,936,1012.2151,0
0.831,0.094,1,403,355.3946,0
0.773,0.098,20,1004,666.7758,0
1.412,0.135,73,1144,1354.3965,0
1.506,0.112,5,1744,1456.705,0
1.075,0.151,205,1356,1390.4394,0
0.639,0.184,4,603,336.3024,0
1.068,0.035,2,1336,1012.2151,0
1.41,0.077,86,1348,1505.8858,0
0.494,0.102,5,402,317.3861,0
0.677,0.004,67,603,535.5548,0
0.631,0.097,3,604,330.3849,0
1.137,0.09,1,1410,858.9909,0
1.398,0.07,3,1332,1053.0669,0
0.494,0.14,4,402,339.3952,0
0.594,0.069,25,1005,736.8235,0
1.318,0.094,85,1036,1012.2151,0
1.171,0.005,9,1340,1233.2548,0
0.764,0.053,166,1805,1246.4358,0
1.204,0.007,17,2812,1040.2345,0
0.993,0.077,26,1205,760.9476,0
1.478,0.013,148,932,1119.2176,0
1.137,0.175,70,1407,901.1149,0
0.64,0.074,3,605,330.3849,0
1.548,0.003,2,1432,1053.0669,0
0.809,0.015,32,1407,865.942,0
1.381,0.183,19,1760,1824.8352,0
0.865,0.053,7,1207,770.887,0
1.095,0.03,3,1407,831.8785,0
1.339,0.005,16,1344,1248.3655,0
0.525,0.098,9,402,299.3708,0
1.123,0.072,51,932,899.0556,0
1.534,0.068,11,1756,1763.0299,0
1.429,0.009,3,1652,1383.5651,0
1.254,0.078,15,1552,1402.6543,0
1.29,0.023,4,1336,1003.0955,0
1.001,0.037,1,1208,797.7864,0
0.391,0.107,3,402,301.3867,0
0.939,0.009,85,1040,1207.0869,0
1.055,0.008,11,1809,951.0447,0
1.228,0.017,3,1608,1011.184,0
1.013,0.049,447,2805,1064.1662,0
0.868,0.025,2,1609,959.1082,0
1.371,0.147,1,1936,1131.3782,0
1.222,0.117,1,1936,1142.3647,0
1.554,0.141,245,1240,1297.5145,0
0.707,0.026,3,805,473.5706,0
1.699,0.133,6,1640,1199.3447,0
0.893,0.187,1,806,636.7466,0
1.299,0.089,14,1240,1346.6024,0
1.067,0.024,1,1610,1065.2994,0
0.443,0.195,8,402,315.3702,0
0.873,0.069,41,1005,722.7966,0
1.016,0.028,32,1206,743.8993,0
1.544,0.019,44,2809,1022.0831,0
1.33,0.051,5,1552,1567.6727,0
1.125,0.052,5,1336,1131.3782,0
1.531,0.042,8,1760,1650.7601,0
1.307,0.124,11,1436,1144.3336,0
0.657,0.056,3,805,473.5706,0
1.491,0.133,271,1252,1641.002,0
1.089,0.018,237,1244,1354.3965,0
1.099,0.048,31,1005,707.8278,0
1.601,0.167,39,1448,1425.4753,0
0.834,0.063,1,1409,919.0031,0
1.552,0.015,15,1340,1387.5988,0
1.526,0.055,1,1856,1613.7082,0
1.403,0.005,1,1748,1538.8166,0
1.525,0.032,2,1948,1529.859,0
1.388,0.035,1,2152,1411.6367,0
0.906,0.067,101,1205,880.0092,0
1.456,0.05,7,1752,1449.6708,0
0.784,0.001,225,732,904.9298,0
0.755,0.158,42,1005,678.8272,0
1.098,0.202,4,2408,936.8976,0
1.643,0.099,53,1136,1153.2145,0
1.373,0.018,71,1348,1433.6714,0
1.141,0.009,42,2809,910.01,0
1.488,0.088,125,1476,2152.4046,0
1.21,0.029,3,1432,984.0342,0
1.188,0.213,5,2409,936.8976,0
1.189,0.075,4,2009,1221.336,0
1.689,0.069,3,1868,1832.0942,0
0.693,0.124,3,1408,808.8437,0
1.18,0.058,13,1206,891.005,0
1.069,0.029,100,2808,916.0398,0
1.382,0.076,10,2008,1280.4875,0
1.57,0.09,32,1344,1385.5406,0
1.437,0.01,421,1160,1785.077,0
0.988,0.263,4,1609,967.0441,0
1.655,0.062,14,1648,1529.859,0
1.014,0,309,1406,948.0904,0
0.696,0.157,18,1005,657.7715,0
1.259,0.296,8,1207,797.8668,0
1.039,0.056,99,1132,932.0826,0
1.038,0.045,20,1232,1053.0669,0
1.122,0.172,5,1206,701.7753,0
0.692,0.023,438,1805,1097.3202,0
1.535,0.014,12,1244,1345.5157,0
1.299,0.136,5,1436,1152.4062,0
1.331,0.034,6,1544,1396.7373,0
1.074,0.208,1,2811,910.01,0
0.762,0.17,16,1007,657.7685,0
1.41,0.211,2,1336,937.0612,0
1.075,0.164,190,2006,1322.4405,0
1.446,0.03,9,1756,1689.8864,0
1.162,0.105,11,1608,994.1534,0
1.921,0.009,68,1664,1856.1124,0
1.333,0.008,4,1764,1884.2902,0
1.288,0.017,3,2409,1474.5938,0
1.057,0.07,4,1006,692.6378,0
1.196,0.061,1,2812,970.1772,0
1.145,0.054,97,1036,1107.1918,0
1.194,0.217,6,1810,1127.353,0
1.411,0.012,26,1336,1151.242,0
1.129,0.05,121,1136,1129.3288,0
0.956,0.091,8,1407,942.0837,0
1.038,0.011,22,2407,1294.468,0
1.605,0.097,1,2160,1856.9641,0
0.786,0.095,16,804,606.7203,0
1.154,0.019,51,2809,950.0629,0
1.102,0.15,307,2406,906.068,0
1.032,0.258,1,1008,750.8962,0
0.76,0.146,349,1204,775.87,0
1.307,0.006,156,1296,2934.0924,0
1.191,0.022,46,2208,1293.1803,0
1.907,0.071,5,1772,2009.349,0
2.009,0.055,3,1964,1775.8652,0
0.83,0.015,92,1808,1095.2212,0
1.325,0.122,15,1548,1556.6066,0
1.251,0.092,31,1340,1345.429,0
1.078,0.057,38,1036,1175.3507,0
1.66,0.159,4,2211,1264.4162,0
1.411,0.037,122,1568,1902.1321,0
1.137,0.127,85,1807,1158.2738,0
2.159,0.112,1,2160,1856.9641,0
1.399,0.133,7,1436,1040.3122,0
1.244,0.092,7,1444,1396.7373,0
0.809,0.007,21,1207,759.9017,0
1.065,0.035,5,1808,1123.2689,0
1.286,0.166,1,1232,959.1082,0
0.816,0.073,4,1207,658.7099,0
1.785,0.248,7,1864,1954.2108,0
1.228,0.054,14,1808,1165.3092,0
0.499,0.051,1,605,482.4912,0
1.657,0.09,40,1772,2066.3546,0
1.379,0.027,1,1748,1406.6457,0
1.045,0.134,4,2210,1264.4162,0
0.723,0.077,9,1005,690.7087,0
1.779,0.001,4,2068,1980.4227,0
0.727,0.139,96,1406,929.9824,0
1.2,0.102,1,1644,1396.7373,0
1.227,0.122,12,1236,1109.1578,0
1.059,0.135,4,1208,661.6672,0
0.695,0.152,26,1005,726.8278,0
1.671,0.031,8,1660,1835.9048,0
0.761,0.09,28,1607,966.0563,0
1.248,0.013,9,1652,1576.9646,0
1.159,0.013,401,2405,1374.471,0
1.69,0.073,1,1772,2206.2832,0
1.099,0.137,3,2210,1264.4162,0
1.38,0.032,19,1896,2694.0961,0
1.318,0.081,1,1756,1680.9652,0
1.816,0.038,315,1160,2050.3416,0
1.039,0.185,2,1609,1006.0379,0
1.296,0.116,6,1852,1511.6703,0
1.419,0.008,35,1860,1732.0074,0
1.048,0.025,270,932,1101.2279,0
1.541,0.08,86,1360,1833.0318,0
1.604,0.024,22,1876,2207.5726,0
1.473,0.076,5,1436,1208.3372,0
0.951,0.215,1,1007,648.8009,0
2.084,0.12,5,1764,1927.2744,0
0.87,0.07,5,1607,1021.2153,0
1.123,0.069,24,1356,1528.7234,0
1.525,0.04,5,2210,1447.608,0
1.039,0.196,2,1809,1155.1491,0
1.358,0.004,2,1334,1793.0044,0
1.151,0.057,18,1208,769.8071,0
2.688,0.226,2,2164,1927.2744,0
1.43,0.109,32,1552,1642.873,0
1.732,0.033,276,1360,1885.9163,0
1.208,0.107,160,1352,1665.8334,0
1.173,0.187,104,1805,1208.4418,0
1.302,0.09,14,2208,1616.843,0
0.893,0.061,65,932,1111.1851,0
1.391,0.02,15,1340,1359.4962,0
1.615,0.171,11,1660,1751.9519,0
1.343,0.12,4,1536,1050.1951,0
1.154,0.055,24,2611,1598.7301,0
1.269,0.021,50,1444,1378.7278,0
1.096,0.06,68,2207,1263.5034,0
1.561,0.081,3,1968,2156.5162,0
1.179,0.001,2,2209,1437.6123,0
1.012,0.015,39,2207,1411.752,0
1.05,0.045,20,1456,1668.9726,0
1.697,0.011,54,1572,2269.6161,0
1.236,0.268,2,2209,1207.2696,0
1.276,0.14,20,1548,1602.8659,0
1.02,0.005,22,1607,1045.1553,0
1.788,0.005,4,2056,1639.9281,0
1.361,0.019,12,1760,1757.8375,0
1.305,0.106,14,2609,1458.586,0
1.284,0.084,2,1232,1073.2115,0
1.117,0.007,3,1640,1352.7275,0
0.831,0.037,65,1005,700.7526,0
1.457,0.02,4,1340,1298.4624,0
0.723,0.057,27,1407,855.9872,0
0.944,0.093,6,1608,945.1271,0
1.458,0.075,355,644,2276.4144,0
1.729,0.051,2,2068,1886.1327,0
0.71,0.031,3,1207,730.8602,0
1.411,0.05,36,1768,1830.1179,0
1.171,0.076,1,1644,1219.3789,0
1.062,0.045,118,832,994.0234,0
1.213,0.032,13,2408,1407.6275,0
1.352,0.019,54,2007,1317.567,0
1.119,0.043,162,3005,1948.206,0
1.552,0.027,26,3008,1972.3296,0
1.272,0.085,373,534,2370.7422,0
1.692,0.002,10,1864,1820.8853,0
1.004,0.032,15,2609,1510.7948,0
1.298,0.122,1,1644,1415.5388,0
1.845,0.072,30,1668,2054.1607,0
1.246,0.012,75,1556,1575.7516,0
1.746,0.035,34,1684,2357.4852,0
1.412,0.096,20,1772,2007.3153,0
1.797,0.101,20,1688,2429.8834,0
1.094,0.064,87,1144,1203.4168,0
1.78,0.033,2,1976,2163.3288,0
1.873,0.046,11,1664,1997.3808,0
1.47,0.021,2,2611,1446.5872,0
1.89,0.154,17,1688,2580.8804,0
1.639,0.103,278,1392,2459.6704,0
0.503,0.014,16,803,499.5651,0
1.666,0.07,46,1480,2472.6821,0
1.219,0.024,14,2407,1509.6489,0
1.668,0.054,25,1768,2074.2377,0
0.856,0.115,29,1206,690.7087,0
1.506,0.013,1,2480,2341.7741,0
1.256,0.016,153,1464,1836.0752,0
1.932,0.167,452,1176,2224.7154,0
1.332,0.189,1,1760,1732.776,0
1.03,0.02,228,632,1758.9006,0
1.255,0.004,9,1760,1857.0502,0
1.93,0.061,12,1668,2154.3642,0
1.182,0.161,3,2209,1393.2636,0
1.733,0.058,21,1780,2095.427,0
0.522,0.032,10,804,499.5651,0
1.671,0.009,57,1576,2362.6892,0
1.042,0.026,39,2808,1621.8944,0
1.566,0.035,11,1876,2200.5175,0
2.048,0.081,2,1968,2290.5633,0
2.158,0.314,1,2184,2381.628,0
1.189,0.008,238,1356,1698.8564,0
1.438,0.129,133,2006,1221.4227,0
1.704,0.011,22,1668,1836.1518,0
1.385,0.002,1,1760,1779.0203,0
0.932,0.005,4,2209,1341.4406,0
1.67,0.005,7,1792,2629.0116,0
1.879,0.042,7,2096,2823.2016,0
1.409,0.001,19,936,2283.6306,0
1.994,0.186,1,2280,2282.2825,0
1.869,0.058,37,1584,2484.752,0
1.413,0,76,734,1895.1763,0
1.471,0.023,1,2052,1632.7887,0
1.857,0.068,59,1688,2352.7979,0
1.34,0.19,1,1872,1886.1411,0
1.815,0.024,195,1380,2224.6702,0
1.012,0.034,103,2608,1419.6011,0
1.813,0.174,1,2188,2450.8334,0
1.782,0.042,5,20120,3314.5652,0
0.671,0.015,76,1205,780.8797,0
1.311,0.006,4,1768,1745.994,0
0.89,0.012,228,2406,1498.6995,0
1.656,0.07,81,1572,2282.5048,0
1.266,0.085,48,1456,1726.0056,0
1.467,0.019,426,1280,2325.6934,0
1.437,0.034,24,2608,1539.5328,0
1.726,0.09,57,1672,1969.3068,0
1.409,0.05,247,1456,1505.7379,0
1.208,0.05,31,2808,1657.925,0
1.26,0.079,11,2409,1458.6318,0
1.268,0.065,6,2011,1127.3904,0
1.614,0.09,48,15100,2865.3726,0
1.3,0.056,107,3006,1762.0112,0
1.035,0.109,195,2805,1702.7985,0
1.261,0.115,128,2807,1498.7149,0
0.535,0.062,12,402,303.3592,0
2.138,0.211,14,2096,2588.8547,0
1.291,0.023,37,1552,1503.5865,0
1.261,0.11,21,2010,1243.4234,0
1.682,0.191,263,1268,2188.5732,0
1.089,0.04,146,3007,1928.1962,0
0.667,0.008,1,403,399.4502,0
1.656,0.007,428,1280,2494.6667,0
2.309,0.295,1,22120,3603.1969,0
1.995,0.173,1,2068,2399.7308,0
1.112,0.037,3,1544,1240.4631,0
1.538,0.019,34,1572,2251.7594,0
1.024,0.075,74,1807,1168.2384,0
1.212,0.008,29,1544,1649.8296,0
1.549,0.27,1,2612,1443.6171,0
0.675,0.187,139,1204,753.854,0
1.414,0.064,2,936,2031.2476,0
1.75,0.033,38,1796,3028.4547,0
1.144,0.096,59,2008,1239.3453,0
1.155,0.046,210,2606,1435.6557,0
1.101,0.022,100,2808,1661.879,0
2.163,0.087,39,1792,2762.419,0
1.136,0.037,28,3007,1733.9055,0
2.061,0.137,82,1596,2711.9624,0
1.416,0.068,34,2608,1668.9079,0
1.308,0.189,45,934,1977.2486,0
1.366,0.036,8,1032,1792.964,0
1.395,0.102,6,1980,2140.3038,0
1.499,0.245,14,936,2031.2476,0
1.446,0.043,2,1980,2343.749,0
1.066,0.077,10,2807,1674.0141,0
1.226,0.07,23,2609,1527.8681,0
1.194,0.056,165,1140,1416.7045,0
0.756,0.03,5,1809,1046.143,0
1.823,0.182,11,1996,2871.2871,0
1.56,0.075,254,14120,3396.858,0
1.413,0.005,160,13104,3055.4809,0
1.569,0.006,115,1460,1887.0496,0
0.812,0.049,80,1204,753.854,0
1.103,0.077,7,1552,1474.7179,0
1.107,0.006,173,542,2543.9148,0
1.985,0.007,72,1584,2517.8256,0
1.256,0.127,9,2810,1629.9176,0
1.379,0.078,77,2807,1703.997,0
1.483,0.019,1,2809,1766.9818,0
1.977,0.228,3,22104,3048.3693,0
0.411,0.093,36,402,375.5274,0
1.234,0.086,20,2209,1406.6427,0
1.756,0.117,438,1476,2403.6734,0
1.138,0.003,3,2009,1039.2407,0
1.453,0.024,2,1748,1555.7484,0
1.966,0.129,29,1784,2710.8257,0
1.852,0.051,64,1596,2762.1619,0
0.993,0.172,17,2410,1282.46,0
1.276,0.047,157,632,1940.2885,0
1.314,0.14,52,2008,1224.377,0
1.386,0.106,373,1256,1843.1773,0
1.525,0.104,43,13100,3031.4773,0
1.193,0.087,44,3008,1889.2225,0
1.944,0.022,8,1980,2101.35,0
1.802,0.155,7,1784,2242.5471,0
1.613,0.076,8,1760,1727.9757,0
2.075,0.116,3,1872,2288.6106,0
1.34,0.064,82,2607,1550.9493,0
1.238,0.123,34,938,2114.3349,0
1.242,0.031,304,532,1843.0363,0
1.221,0.038,30,836,1943.1388,0
1.035,0.061,77,732,1823.012,0
1.812,0.05,4,1892,2564.8908,0
1.171,0.051,6,2209,1391.5444,0
1.496,0.126,17,2609,1481.6696,0
0.479,0.138,4,603,469.5418,0
1.617,0.252,13,1560,1776.9611,0
1.853,0.349,93,1348,1475.6184,0
1.653,0.003,88,1484,2461.7516,0
1.198,0.123,20,2609,1570.8558,0
1.304,0.08,1,2610,1677.9421,0
1.032,0.052,4,2209,1419.4779,0
2.475,0.07,258,1480,2302.6134,0
1.394,0.048,1,1868,2004.3111,0
1.124,0.077,6,2808,1752.0509,0
1.407,0.068,31,1572,2090.3672,0
1.918,0.094,412,1176,2356.8345,0
1.905,0.164,1,1772,2094.6122,0
1.05,0.012,12,836,1845.1265,0
1.663,0.019,77,1484,2591.9898,0
1.797,0.089,88,1492,2895.4285,0
1.145,0.032,122,2607,1467.5993,0
1.256,0.169,23,3008,1889.2225,0
1.471,0.02,6,934,1895.1763,0
1.425,0.192,1,1609,1086.1669,0
1.393,0.094,40,932,1914.0654,0
1.279,0.004,256,1380,2389.5806,0
1.605,0.018,21,1560,1806.9494,0
0.996,0.134,85,2407,1590.7593,0
1.228,0.074,6,2409,1741.9207,0
1.738,0.16,10,1584,2545.9682,0
1.363,0.219,11,2810,1522.586,0
1.627,0.068,30,1576,2294.5089,0
1.325,0.04,26,2407,1556.8894,0
1.949,0.047,10,1968,2085.4753,0
1.242,0.027,19,1572,2254.5273,0
1.53,0.301,15,2408,1516.6404,0
0.824,0.09,8,1608,1098.2646,0
1.147,0.052,10,932,1770.9983,0
1.181,0.162,55,3007,1654.856,0
1.665,0.045,227,1396,2649.9471,0
1.359,0.05,24,1672,2120.2549,0
1.533,0.045,36,1776,2332.6421,0
1.376,0.179,73,2808,1503.6392,0
2.24,0.097,4,2088,2571.0655,0
1.812,0.204,24,21100,2713.9711,0
1.285,0.111,139,2808,1564.713,0
1.972,0.077,104,15100,2789.9476,0
1.342,0.169,11,3008,1619.8418,0
1.961,0.006,2,2188,2648.1412,0
1.726,0.149,238,1380,2447.6104,0
2.021,0.018,11,1788,2681.791,0
1.15,0.062,9,2808,1594.7423,0
1.326,0.132,19,2408,1650.883,0
1.298,0.14,7,2208,1539.7948,0
1.287,0.033,37,840,2143.4716,0
2.032,0.144,3,20104,3210.4638,0
1.923,0.176,12,1788,2559.9487,0
0.412,0.029,2,402,299.3708,0
1.937,0.073,29,1796,2785.203,0
1.685,0.126,79,1484,2444.6931,0
1.835,0.296,1,2064,2112.466,0
1.269,0.095,40,836,1872.9788,0
1.285,0.035,30,2808,1604.8675,0
2.214,0.307,41,1588,2565.947,0
2.044,0.199,61,1680,2486.857,0
0.871,0.067,6,2808,1664.8737,0
1.419,0.099,1,2610,1640.9498,0
0.943,0.195,1,1808,1187.1176,0
1.771,0.162,2,1988,2739.288,0
2.082,0.155,37,16108,3310.8188,0
1.487,0.105,201,2807,1738.1009,0
2.135,0.206,2,1992,2615.9718,0
1.288,0.157,1,1238,2398.7911,0
1.243,0.033,109,734,1746.8181,0
1.49,0.253,9,3009,1771.0221,0
1.016,0.028,98,2808,1489.6458,0
2.118,0.038,11,18108,3028.4064,0
1.299,0.074,6,2810,1582.7491,0
1.279,0.115,33,3007,1815.0569,0
1.371,0.068,49,1588,2410.6641,0
1.421,0.014,1,2811,1688.8608,0
1.716,0.129,238,1392,2827.338,0
1.565,0.215,11,938,2199.3807,0
0.738,0.003,3,1407,867.9549,0
2.025,0.163,155,15116,2998.373,0
1.267,0.182,2,2011,1297.6481,0
2.011,0.135,29,1784,2596.0429,0
1.936,0.03,33,1680,2333.6708,0
2.069,0.133,2,1996,2504.6625,0
1.02,0.04,48,1476,2390.5945,0
1.204,0.137,1,2284,2325.6196,0
1.383,0.065,1,20100,2733.2444,0
1.099,0.078,95,1248,1457.6964,0
0.314,0.19,2,403,339.3489,0
1.19,0.017,7,2208,1437.7632,0
1.615,0.019,45,1476,2153.5225,0
1.865,0.085,151,1588,2711.0613,0
2.8,0.131,2,25128,3319.5152,0
0.941,0.004,12,2607,1526.6208,0
1.066,0.017,1,932,1896.8963,0
1.052,0.011,180,3006,1912.1788,0
1.207,0.133,81,3006,1881.0856,0
1.54,0.071,198,15100,3113.3948,0
1.832,0.004,22,19116,3310.5389,0
2.04,0.235,27,1792,2519.878,0
1.214,0.036,182,636,2029.1169,0
1.074,0.038,26,3007,1838.1375,0
1.675,0.113,73,17104,2805.1346,0
1.352,0.184,17,944,2324.594,0
1.389,0.079,218,2406,1538.6967,0
1.308,0.063,50,2807,1698.8564,0
1.278,0.124,82,1140,1213.3074,0
2.013,0.108,27,17104,2839.0631,0
1.227,0.089,12,834,2025.2427,0
1.976,0.094,3,18116,3126.3789,0
1.816,0.069,81,1584,2665.3356,0
1.49,0.018,411,11108,3238.5609,0
1.224,0.162,5,936,2168.4314,0
2.236,0.183,162,15108,3108.6317,0
1.856,0.091,3,19104,2790.2096,0
1.259,0.119,7,2208,1448.7264,0
1.302,0.052,244,632,1973.3524,0
1.321,0.05,7,934,1876.1436,0
1.801,0.108,16,1876,2405.6435,0
1.888,0.011,23,16100,2902.3843,0
1.214,0.054,106,2407,1535.7765,0
1.315,0.031,1,1134,2128.3721,0
1.926,0.084,20,1796,2822.338,0
1.129,0.105,122,732,1837.0576,0
1.944,0.058,16,17112,2929.2234,0
1.358,0.006,6,1872,2249.6593,0
2.03,0.067,30,16100,2967.2982,0
1.608,0.093,27,1788,2691.209,0
1.122,0,69,634,2143.5756,0
